rl	V(vo)
3.599999999999967e+00	5.011015e+00
3.609999999999967e+00	5.011050e+00
3.619999999999967e+00	5.011085e+00
3.629999999999967e+00	5.011119e+00
3.639999999999966e+00	5.011154e+00
3.649999999999966e+00	5.011188e+00
3.659999999999966e+00	5.011221e+00
3.669999999999966e+00	5.011255e+00
3.679999999999966e+00	5.011289e+00
3.689999999999965e+00	5.011322e+00
3.699999999999965e+00	5.011352e+00
3.709999999999965e+00	5.011387e+00
3.719999999999965e+00	5.011420e+00
3.729999999999964e+00	5.011452e+00
3.739999999999964e+00	5.011476e+00
3.749999999999964e+00	5.011516e+00
3.759999999999964e+00	5.011548e+00
3.769999999999964e+00	5.011570e+00
3.779999999999963e+00	5.011610e+00
3.789999999999963e+00	5.011630e+00
3.799999999999963e+00	5.011664e+00
3.809999999999963e+00	5.011665e+00
3.819999999999963e+00	5.011732e+00
3.829999999999962e+00	5.011763e+00
3.839999999999962e+00	5.011797e+00
3.849999999999962e+00	5.011823e+00
3.859999999999962e+00	5.011853e+00
3.869999999999961e+00	5.011882e+00
3.879999999999961e+00	5.011911e+00
3.889999999999961e+00	5.011940e+00
3.899999999999961e+00	5.012133e+00
3.909999999999961e+00	5.011998e+00
3.919999999999960e+00	5.011998e+00
3.929999999999960e+00	5.012056e+00
3.939999999999960e+00	5.012083e+00
3.949999999999960e+00	5.012140e+00
3.959999999999960e+00	5.012139e+00
3.969999999999959e+00	5.012167e+00
3.979999999999959e+00	5.012382e+00
3.989999999999959e+00	5.012222e+00
3.999999999999959e+00	5.012255e+00
4.009999999999959e+00	5.012276e+00
4.019999999999959e+00	5.012303e+00
4.029999999999959e+00	5.012433e+00
4.039999999999958e+00	5.012360e+00
4.049999999999958e+00	5.012383e+00
4.059999999999958e+00	5.012409e+00
4.069999999999958e+00	5.012434e+00
4.079999999999957e+00	5.012452e+00
4.089999999999957e+00	5.012486e+00
4.099999999999957e+00	5.012512e+00
4.109999999999957e+00	5.012537e+00
4.119999999999957e+00	5.012563e+00
4.129999999999956e+00	5.012588e+00
4.139999999999956e+00	5.012613e+00
4.149999999999956e+00	5.012638e+00
4.159999999999956e+00	5.012662e+00
4.169999999999956e+00	5.012687e+00
