Freq.	V(vo)/V(vp)
5.68852930843847e-01	(6.05856758688953e+01dB,-1.78281193423205e+02°)
5.75439937337163e-01	(6.05857648354943e+01dB,-1.78300862970591e+02°)
5.82103217770877e-01	(6.05858517787922e+01dB,-1.78320307827306e+02°)
5.88843655355595e-01	(6.05859367446284e+01dB,-1.78339530552862e+02°)
5.95662143529016e-01	(6.05860197780771e+01dB,-1.78358533677880e+02°)
6.02559586074364e-01	(6.05861009229846e+01dB,-1.78377319704499e+02°)
6.09536897240175e-01	(6.05861802222705e+01dB,-1.78395891106638e+02°)
6.16595001861489e-01	(6.05862577178107e+01dB,-1.78414250330324e+02°)
6.23734835482426e-01	(6.05863334506685e+01dB,-1.78432399793965e+02°)
6.30957344480200e-01	(6.05864074609770e+01dB,-1.78450341888678e+02°)
6.38263486190555e-01	(6.05864797878207e+01dB,-1.78468078978611e+02°)
6.45654229034662e-01	(6.05865504695347e+01dB,-1.78485613401191e+02°)
6.53130552647479e-01	(6.05866195433769e+01dB,-1.78502947467479e+02°)
6.60693448007603e-01	(6.05866870459649e+01dB,-1.78520083462389e+02°)
6.68343917568622e-01	(6.05867530130169e+01dB,-1.78537023645021e+02°)
6.76082975391989e-01	(6.05868174794406e+01dB,-1.78553770248937e+02°)
6.83911647281437e-01	(6.05868804793507e+01dB,-1.78570325482442e+02°)
6.91830970918944e-01	(6.05869420461571e+01dB,-1.78586691528852e+02°)
6.99841996002281e-01	(6.05870022123040e+01dB,-1.78602870546813e+02°)
7.07945784384146e-01	(6.05870610097044e+01dB,-1.78618864670512e+02°)
7.16143410212910e-01	(6.05871184695479e+01dB,-1.78634676009975e+02°)
7.24435960074998e-01	(6.05871746221091e+01dB,-1.78650306651374e+02°)
7.32824533138912e-01	(6.05872294972497e+01dB,-1.78665758657211e+02°)
7.41310241300926e-01	(6.05872831238783e+01dB,-1.78681034066668e+02°)
7.49894209332464e-01	(6.05873355305219e+01dB,-1.78696134895783e+02°)
7.58577575029192e-01	(6.05873867447843e+01dB,-1.78711063137789e+02°)
7.67361489361828e-01	(6.05874367939872e+01dB,-1.78725820763276e+02°)
7.76247116628701e-01	(6.05874857043490e+01dB,-1.78740409720565e+02°)
7.85235634610081e-01	(6.05875335019736e+01dB,-1.78754831935814e+02°)
7.94328234724291e-01	(6.05875802120283e+01dB,-1.78769089313388e+02°)
8.03526122185627e-01	(6.05876258594535e+01dB,-1.78783183735999e+02°)
8.12830516164109e-01	(6.05876704681407e+01dB,-1.78797117065070e+02°)
8.22242649947081e-01	(6.05877140619190e+01dB,-1.78810891140832e+02°)
8.31763771102681e-01	(6.05877566637332e+01dB,-1.78824507782679e+02°)
8.41395141645205e-01	(6.05877982962816e+01dB,-1.78837968789317e+02°)
8.51138038202387e-01	(6.05878389815412e+01dB,-1.78851275939059e+02°)
8.60993752184611e-01	(6.05878787409881e+01dB,-1.78864430990023e+02°)
8.70963589956091e-01	(6.05879175958172e+01dB,-1.78877435680337e+02°)
8.81048873008025e-01	(6.05879555665365e+01dB,-1.78890291728413e+02°)
8.91250938133757e-01	(6.05879926732554e+01dB,-1.78903000833133e+02°)
9.01571137605968e-01	(6.05880289356267e+01dB,-1.78915564674077e+02°)
9.12010839355921e-01	(6.05880643729259e+01dB,-1.78927984911733e+02°)
9.22571427154775e-01	(6.05880990037830e+01dB,-1.78940263187741e+02°)
9.33254300797003e-01	(6.05881328466104e+01dB,-1.78952401125061e+02°)
9.44060876285935e-01	(6.05881659193339e+01dB,-1.78964400328209e+02°)
9.54992586021448e-01	(6.05881982394716e+01dB,-1.78976262383460e+02°)
9.66050878989826e-01	(6.05882298242130e+01dB,-1.78987988859047e+02°)
9.77237220955823e-01	(6.05882606901499e+01dB,-1.78999581305393e+02°)
9.88553094656952e-01	(6.05882908537022e+01dB,-1.79011041255263e+02°)
1.00000000000001e+00	(6.05883203309181e+01dB,-1.79022370223991e+02°)
1.01157945425991e+00	(6.05883491372739e+01dB,-1.79033569709697e+02°)
1.02329299228077e+00	(6.05883772882386e+01dB,-1.79044641193417e+02°)
1.03514216667936e+00	(6.05884047984474e+01dB,-1.79055586139393e+02°)
1.04712854805091e+00	(6.05884316825440e+01dB,-1.79066405995168e+02°)
1.05925372517730e+00	(6.05884579549801e+01dB,-1.79077102191796e+02°)
1.07151930523762e+00	(6.05884836294659e+01dB,-1.79087676144091e+02°)
1.08392691402122e+00	(6.05885087197431e+01dB,-1.79098129250728e+02°)
1.09647819614320e+00	(6.05885332389658e+01dB,-1.79108462894489e+02°)
1.10917481526242e+00	(6.05885572003334e+01dB,-1.79118678442383e+02°)
1.12201845430198e+00	(6.05885806162633e+01dB,-1.79128777245903e+02°)
1.13501081567233e+00	(6.05886034993708e+01dB,-1.79138760641107e+02°)
1.14815362149690e+00	(6.05886258616415e+01dB,-1.79148629948878e+02°)
1.16144861384036e+00	(6.05886477151328e+01dB,-1.79158386475023e+02°)
1.17489755493955e+00	(6.05886690711459e+01dB,-1.79168031510525e+02°)
1.18850222743704e+00	(6.05886899412055e+01dB,-1.79177566331621e+02°)
1.20226443461743e+00	(6.05887103363007e+01dB,-1.79186992200040e+02°)
1.21618600064639e+00	(6.05887302671690e+01dB,-1.79196310363140e+02°)
1.23026877081240e+00	(6.05887497445109e+01dB,-1.79205522054053e+02°)
1.24451461177140e+00	(6.05887687785780e+01dB,-1.79214628491883e+02°)
1.25892541179419e+00	(6.05887873794565e+01dB,-1.79223630881843e+02°)
1.27350308101668e+00	(6.05888055570731e+01dB,-1.79232530415408e+02°)
1.28824955169315e+00	(6.05888233208516e+01dB,-1.79241328270508e+02°)
1.30316677845232e+00	(6.05888406804145e+01dB,-1.79250025611615e+02°)
1.31825673855643e+00	(6.05888576449611e+01dB,-1.79258623589951e+02°)
1.33352143216334e+00	(6.05888742232731e+01dB,-1.79267123343642e+02°)
1.34896288259167e+00	(6.05888904243447e+01dB,-1.79275525997810e+02°)
1.36458313658895e+00	(6.05889062566923e+01dB,-1.79283832664783e+02°)
1.38038426460291e+00	(6.05889217287760e+01dB,-1.79292044444200e+02°)
1.39636836105596e+00	(6.05889368486563e+01dB,-1.79300162423189e+02°)
1.41253754462278e+00	(6.05889516244158e+01dB,-1.79308187676474e+02°)
1.42889395851112e+00	(6.05889660638855e+01dB,-1.79316121266538e+02°)
1.44543977074595e+00	(6.05889801747875e+01dB,-1.79323964243749e+02°)
1.46217717445674e+00	(6.05889939643918e+01dB,-1.79331717646530e+02°)
1.47910838816823e+00	(6.05890074402851e+01dB,-1.79339382501433e+02°)
1.49623565609446e+00	(6.05890206093311e+01dB,-1.79346959823352e+02°)
1.51356124843623e+00	(6.05890334787880e+01dB,-1.79354450615575e+02°)
1.53108746168205e+00	(6.05890460552679e+01dB,-1.79361855869993e+02°)
1.54881661891251e+00	(6.05890583455060e+01dB,-1.79369176567173e+02°)
1.56675107010817e+00	(6.05890703560859e+01dB,-1.79376413676507e+02°)
1.58489319246114e+00	(6.05890820931649e+01dB,-1.79383568156361e+02°)
1.60324539069007e+00	(6.05890935632421e+01dB,-1.79390640954145e+02°)
1.62181009735896e+00	(6.05891047722580e+01dB,-1.79397633006499e+02°)
1.64058977319957e+00	(6.05891157261535e+01dB,-1.79404545239384e+02°)
1.65958690743759e+00	(6.05891264306651e+01dB,-1.79411378568212e+02°)
1.67880401812259e+00	(6.05891368916058e+01dB,-1.79418133897948e+02°)
1.69824365246177e+00	(6.05891471143117e+01dB,-1.79424812123269e+02°)
1.71790838715762e+00	(6.05891571044795e+01dB,-1.79431414128627e+02°)
1.73780082874940e+00	(6.05891668671959e+01dB,-1.79437940788424e+02°)
1.75792361395872e+00	(6.05891764078444e+01dB,-1.79444392967074e+02°)
1.77827941003895e+00	(6.05891857312734e+01dB,-1.79450771519169e+02°)
1.79887091512882e+00	(6.05891948424248e+01dB,-1.79457077289548e+02°)
1.81970085861001e+00	(6.05892037461977e+01dB,-1.79463311113422e+02°)
1.84077200146899e+00	(6.05892124474509e+01dB,-1.79469473816482e+02°)
1.86208713666290e+00	(6.05892209505880e+01dB,-1.79475566215031e+02°)
1.88364908948983e+00	(6.05892292601161e+01dB,-1.79481589116063e+02°)
