Freq.	V(vo)/V(vp)
3.63078054770104e-01	(5.62724687671430e+01dB,-1.78358564426620e+02°)
3.67282300498087e-01	(5.62725498869089e+01dB,-1.78377344959928e+02°)
3.71535229097175e-01	(5.62726291616269e+01dB,-1.78395910871888e+02°)
3.75837404288447e-01	(5.62727066332311e+01dB,-1.78414264607795e+02°)
3.80189396320564e-01	(5.62727823427007e+01dB,-1.78432408585351e+02°)
3.84591782045357e-01	(5.62728563300887e+01dB,-1.78450345194963e+02°)
3.89045144994284e-01	(5.62729286345359e+01dB,-1.78468076800046e+02°)
3.93550075455781e-01	(5.62729992942960e+01dB,-1.78485605737320e+02°)
3.98107170553500e-01	(5.62730683467551e+01dB,-1.78502934317099e+02°)
4.02717034325462e-01	(5.62731358284485e+01dB,-1.78520064823589e+02°)
4.07380277804116e-01	(5.62732017750847e+01dB,-1.78536999515167e+02°)
4.12097519097334e-01	(5.62732662215599e+01dB,-1.78553740624675e+02°)
4.16869383470339e-01	(5.62733292019783e+01dB,-1.78570290359693e+02°)
4.21696503428586e-01	(5.62733907496706e+01dB,-1.78586650902824e+02°)
4.26579518801596e-01	(5.62734508972092e+01dB,-1.78602824411970e+02°)
4.31519076827769e-01	(5.62735096764277e+01dB,-1.78618813020601e+02°)
4.36515832240170e-01	(5.62735671184369e+01dB,-1.78634618838029e+02°)
4.41570447353316e-01	(5.62736232536410e+01dB,-1.78650243949676e+02°)
4.46683592150967e-01	(5.62736781117529e+01dB,-1.78665690417336e+02°)
4.51855944374926e-01	(5.62737317218112e+01dB,-1.78680960279443e+02°)
4.57088189614879e-01	(5.62737841121954e+01dB,-1.78696055551322e+02°)
4.62381021399264e-01	(5.62738353106402e+01dB,-1.78710978225453e+02°)
4.67735141287202e-01	(5.62738853442493e+01dB,-1.78725730271724e+02°)
4.73151258961485e-01	(5.62739342395117e+01dB,-1.78740313637677e+02°)
4.78630092322643e-01	(5.62739820223147e+01dB,-1.78754730248765e+02°)
4.84172367584104e-01	(5.62740287179567e+01dB,-1.78768982008592e+02°)
4.89778819368451e-01	(5.62740743511612e+01dB,-1.78783070799159e+02°)
4.95450190804795e-01	(5.62741189460906e+01dB,-1.78796998481106e+02°)
5.01187233627277e-01	(5.62741625263587e+01dB,-1.78810766893948e+02°)
5.06990708274709e-01	(5.62742051150417e+01dB,-1.78824377856313e+02°)
5.12861383991370e-01	(5.62742467346916e+01dB,-1.78837833166175e+02°)
5.18800038928966e-01	(5.62742874073484e+01dB,-1.78851134601085e+02°)
5.24807460249778e-01	(5.62743271545518e+01dB,-1.78864283918398e+02°)
5.30884444230993e-01	(5.62743659973496e+01dB,-1.78877282855502e+02°)
5.37031796370258e-01	(5.62744039563133e+01dB,-1.78890133130041e+02°)
5.43250331492439e-01	(5.62744410515469e+01dB,-1.78902836440132e+02°)
5.49540873857630e-01	(5.62744773026969e+01dB,-1.78915394464591e+02°)
5.55904257270409e-01	(5.62745127289625e+01dB,-1.78927808863146e+02°)
5.62341325190355e-01	(5.62745473491077e+01dB,-1.78940081276647e+02°)
5.68852930843847e-01	(5.62745811814695e+01dB,-1.78952213327288e+02°)
5.75439937337163e-01	(5.62746142439672e+01dB,-1.78964206618806e+02°)
