Freq.	V(vo)/V(vp)
1.16144861384036e+00	(6.21354196341188e+01dB,-1.78994378521718e+02°)
1.17489755493955e+00	(6.21354501062294e+01dB,-1.79005895717580e+02°)
1.18850222743704e+00	(6.21354798848349e+01dB,-1.79017281251884e+02°)
1.20226443461743e+00	(6.21355089857976e+01dB,-1.79028536630169e+02°)
1.21618600064639e+00	(6.21355374245339e+01dB,-1.79039663340851e+02°)
1.23026877081240e+00	(6.21355652161093e+01dB,-1.79050662855409e+02°)
1.24451461177140e+00	(6.21355923752472e+01dB,-1.79061536628579e+02°)
1.25892541179419e+00	(6.21356189163360e+01dB,-1.79072286098536e+02°)
1.27350308101668e+00	(6.21356448534367e+01dB,-1.79082912687089e+02°)
1.28824955169315e+00	(6.21356702002911e+01dB,-1.79093417799858e+02°)
1.30316677845232e+00	(6.21356949702403e+01dB,-1.79103802826472e+02°)
1.31825673855643e+00	(6.21357191765834e+01dB,-1.79114069140711e+02°)
1.33352143216334e+00	(6.21357428321454e+01dB,-1.79124218100730e+02°)
1.34896288259167e+00	(6.21357659492848e+01dB,-1.79134251049237e+02°)
1.36458313658895e+00	(6.21357885403376e+01dB,-1.79144169313621e+02°)
1.38038426460291e+00	(6.21358106171863e+01dB,-1.79153974206171e+02°)
1.39636836105596e+00	(6.21358321917037e+01dB,-1.79163667024204e+02°)
1.41253754462278e+00	(6.21358532752339e+01dB,-1.79173249050285e+02°)
1.42889395851112e+00	(6.21358738789487e+01dB,-1.79182721552360e+02°)
1.44543977074595e+00	(6.21358940137656e+01dB,-1.79192085783932e+02°)
1.46217717445674e+00	(6.21359136903539e+01dB,-1.79201342984220e+02°)
1.47910838816823e+00	(6.21359329191403e+01dB,-1.79210494378326e+02°)
1.49623565609446e+00	(6.21359517103142e+01dB,-1.79219541177393e+02°)
1.51356124843623e+00	(6.21359700737459e+01dB,-1.79228484578771e+02°)
1.53108746168205e+00	(6.21359880193415e+01dB,-1.79237325766141e+02°)
1.54881661891251e+00	(6.21360055565235e+01dB,-1.79246065909721e+02°)
1.56675107010817e+00	(6.21360226944978e+01dB,-1.79254706166389e+02°)
1.58489319246114e+00	(6.21360394426093e+01dB,-1.79263247679812e+02°)
1.60324539069007e+00	(6.21360558094708e+01dB,-1.79271691580664e+02°)
1.62181009735896e+00	(6.21360718037560e+01dB,-1.79280038986710e+02°)
1.64058977319957e+00	(6.21360874341165e+01dB,-1.79288291002961e+02°)
1.65958690743759e+00	(6.21361027087481e+01dB,-1.79296448721853e+02°)
1.67880401812259e+00	(6.21361176356584e+01dB,-1.79304513223369e+02°)
1.69824365246177e+00	(6.21361322229335e+01dB,-1.79312485575162e+02°)
1.71790838715762e+00	(6.21361464782168e+01dB,-1.79320366832732e+02°)
1.73780082874940e+00	(6.21361604089758e+01dB,-1.79328158039548e+02°)
1.75792361395872e+00	(6.21361740227689e+01dB,-1.79335860227163e+02°)
1.77827941003895e+00	(6.21361873266363e+01dB,-1.79343474415395e+02°)
1.79887091512882e+00	(6.21362003278917e+01dB,-1.79351001612404e+02°)
1.81970085861001e+00	(6.21362130331632e+01dB,-1.79358442814895e+02°)
1.84077200146899e+00	(6.21362254491846e+01dB,-1.79365799008189e+02°)
1.86208713666290e+00	(6.21362375827119e+01dB,-1.79373071166361e+02°)
1.88364908948983e+00	(6.21362494400010e+01dB,-1.79380260252406e+02°)
1.90546071796328e+00	(6.21362610275116e+01dB,-1.79387367218314e+02°)
1.92752491319097e+00	(6.21362723512104e+01dB,-1.79394393005246e+02°)
1.94984459975808e+00	(6.21362834172745e+01dB,-1.79401338543606e+02°)
1.97242273611489e+00	(6.21362942313940e+01dB,-1.79408204753216e+02°)
1.99526231496891e+00	(6.21363047994764e+01dB,-1.79414992543386e+02°)
2.01836636368160e+00	(6.21363151269477e+01dB,-1.79421702813084e+02°)
2.04173794466957e+00	(6.21363252194575e+01dB,-1.79428336451001e+02°)
2.06538015581057e+00	(6.21363350821800e+01dB,-1.79434894335722e+02°)
2.08929613085408e+00	(6.21363447206057e+01dB,-1.79441377335785e+02°)
2.11348903983668e+00	(6.21363541394935e+01dB,-1.79447786309865e+02°)
2.13796208950227e+00	(6.21363633440985e+01dB,-1.79454122106810e+02°)
2.16271852372706e+00	(6.21363723391248e+01dB,-1.79460385565815e+02°)
2.18776162394959e+00	(6.21363811294279e+01dB,-1.79466577516492e+02°)
2.21309470960568e+00	(6.21363897197550e+01dB,-1.79472698778997e+02°)
2.23872113856838e+00	(6.21363981144844e+01dB,-1.79478750164150e+02°)
2.26464430759310e+00	(6.21364063182412e+01dB,-1.79484732473507e+02°)
2.29086765276781e+00	(6.21364143351990e+01dB,-1.79490646499507e+02°)
2.31739464996852e+00	(6.21364221696949e+01dB,-1.79496493025541e+02°)
2.34422881531996e+00	(6.21364298258822e+01dB,-1.79502272826075e+02°)
2.37137370566170e+00	(6.21364373079067e+01dB,-1.79507986666740e+02°)
2.39883291901953e+00	(6.21364446195597e+01dB,-1.79513635304458e+02°)
2.42661009508246e+00	(6.21364517648045e+01dB,-1.79519219487508e+02°)
2.45470891568508e+00	(6.21364587475165e+01dB,-1.79524739955639e+02°)
2.48313310529562e+00	(6.21364655712222e+01dB,-1.79530197440186e+02°)
2.51188643150963e+00	(6.21364722396263e+01dB,-1.79535592664132e+02°)
2.54097270554935e+00	(6.21364787562639e+01dB,-1.79540926342228e+02°)
2.57039578276891e+00	(6.21364851245897e+01dB,-1.79546199181079e+02°)
2.60015956316532e+00	(6.21364913478919e+01dB,-1.79551411879244e+02°)
2.63026799189543e+00	(6.21364974298201e+01dB,-1.79556565127299e+02°)
2.66072505979886e+00	(6.21365033731604e+01dB,-1.79561659607991e+02°)
2.69153480392697e+00	(6.21365091812387e+01dB,-1.79566695996259e+02°)
2.72270130807796e+00	(6.21365148571341e+01dB,-1.79571674959362e+02°)
2.75422870333822e+00	(6.21365204038555e+01dB,-1.79576597156956e+02°)
2.78612116862982e+00	(6.21365258243435e+01dB,-1.79581463241185e+02°)
2.81838293126451e+00	(6.21365311214716e+01dB,-1.79586273856763e+02°)
2.85101826750396e+00	(6.21365362980480e+01dB,-1.79591029641063e+02°)
2.88403150312666e+00	(6.21365413568169e+01dB,-1.79595731224199e+02°)
2.91742701400122e+00	(6.21365463004604e+01dB,-1.79600379229108e+02°)
2.95120922666644e+00	(6.21365511315993e+01dB,-1.79604974271636e+02°)
2.98538261891802e+00	(6.21365558527948e+01dB,-1.79609516960615e+02°)
3.01995172040208e+00	(6.21365604664621e+01dB,-1.79614007897951e+02°)
3.05492111321557e+00	(6.21365649752225e+01dB,-1.79618447678687e+02°)
3.09029543251365e+00	(6.21365693813786e+01dB,-1.79622836891101e+02°)
3.12607936712402e+00	(6.21365736872665e+01dB,-1.79627176116776e+02°)
3.16227766016844e+00	(6.21365778951689e+01dB,-1.79631465930673e+02°)
3.19889510969146e+00	(6.21365820072292e+01dB,-1.79635706901214e+02°)
3.23593656929635e+00	(6.21365860258024e+01dB,-1.79639899590346e+02°)
3.27340694878845e+00	(6.21365899529316e+01dB,-1.79644044553628e+02°)
3.31131121482598e+00	(6.21365937906113e+01dB,-1.79648142340304e+02°)
3.34965439157834e+00	(6.21365975410511e+01dB,-1.79652193493357e+02°)
3.38844156139209e+00	(6.21366012060643e+01dB,-1.79656198549610e+02°)
3.42767786546457e+00	(6.21366047877692e+01dB,-1.79660158039765e+02°)
3.46736850452539e+00	(6.21366082878895e+01dB,-1.79664072488507e+02°)
3.50751873952575e+00	(6.21366117084561e+01dB,-1.79667942414540e+02°)
3.54813389233583e+00	(6.21366150511074e+01dB,-1.79671768330684e+02°)
3.58921934645013e+00	(6.21366183177906e+01dB,-1.79675550743920e+02°)
3.63078054770109e+00	(6.21366215100626e+01dB,-1.79679290155478e+02°)
3.67282300498092e+00	(6.21366246297035e+01dB,-1.79682987060883e+02°)
3.71535229097180e+00	(6.21366276783673e+01dB,-1.79686641950035e+02°)
