rl	V(vo)
3.970000000000029e+01	5.029283e+00
3.980000000000030e+01	5.029334e+00
3.990000000000030e+01	5.029385e+00
4.000000000000030e+01	5.029436e+00
4.010000000000030e+01	5.029486e+00
4.020000000000030e+01	5.029536e+00
4.030000000000030e+01	5.029586e+00
4.040000000000030e+01	5.029635e+00
4.050000000000031e+01	5.029685e+00
4.060000000000031e+01	5.029734e+00
4.070000000000031e+01	5.029783e+00
4.080000000000031e+01	5.029832e+00
4.090000000000031e+01	5.029881e+00
4.100000000000031e+01	5.029929e+00
4.110000000000031e+01	5.029977e+00
4.120000000000032e+01	5.030025e+00
4.130000000000032e+01	5.030072e+00
4.140000000000032e+01	5.030120e+00
4.150000000000032e+01	5.030167e+00
4.160000000000032e+01	5.030214e+00
4.170000000000032e+01	5.030261e+00
4.180000000000032e+01	5.030307e+00
4.190000000000033e+01	5.030354e+00
4.200000000000033e+01	5.030399e+00
4.210000000000033e+01	5.030445e+00
4.220000000000033e+01	5.030491e+00
4.230000000000033e+01	5.030536e+00
4.240000000000033e+01	5.030581e+00
4.250000000000033e+01	5.030627e+00
4.260000000000034e+01	5.030672e+00
4.270000000000034e+01	5.030716e+00
4.280000000000034e+01	5.030760e+00
4.290000000000034e+01	5.030805e+00
4.300000000000034e+01	5.030849e+00
4.310000000000034e+01	5.030892e+00
4.320000000000034e+01	5.030936e+00
4.330000000000035e+01	5.030979e+00
4.340000000000035e+01	5.031023e+00
4.350000000000035e+01	5.031065e+00
4.360000000000035e+01	5.031108e+00
4.370000000000035e+01	5.031151e+00
4.380000000000035e+01	5.031193e+00
4.390000000000035e+01	5.031235e+00
4.400000000000036e+01	5.031278e+00
4.410000000000036e+01	5.031319e+00
4.420000000000036e+01	5.031361e+00
4.430000000000036e+01	5.031402e+00
4.440000000000036e+01	5.031444e+00
4.450000000000036e+01	5.031485e+00
4.460000000000036e+01	5.031526e+00
4.470000000000037e+01	5.031566e+00
4.480000000000037e+01	5.031607e+00
4.490000000000037e+01	5.031647e+00
4.500000000000037e+01	5.031687e+00
4.510000000000037e+01	5.031727e+00
4.520000000000037e+01	5.031767e+00
4.530000000000037e+01	5.031806e+00
4.540000000000038e+01	5.031846e+00
